customer_id,statement_month,limit_balance,annual_income,sex,education,marital_status,age,age_group,credit_limit_band,utilization_ratio,payment_ratio,months_with_delay,recent_delay_flag,high_utilization_flag,income_to_limit,average_bill_amount,average_payment_amount,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_next_month
1209,2025-04,49000.0,23977.0,female,high_school,single,40,40_to_49,low,0.2372,0.329,0,0,0,0.4893,11621.5,3823.83,0,0,0,0,0,0,14003.0,11161.0,11882.0,12807.0,9134.0,10742.0,3703.0,4499.0,3003.0,4932.0,1823.0,4983.0,0
1210,2025-12,216000.0,115637.0,female,high_school,married,34,30_to_39,very_high,0.3127,0.3387,1,0,0,0.5354,67541.5,22873.0,0,0,0,1,0,0,73716.0,63080.0,61050.0,78970.0,56736.0,71697.0,34411.0,14700.0,18297.0,20604.0,20744.0,28482.0,0
1211,2025-08,108000.0,47961.0,female,high_school,other,32,30_to_39,medium,0.2139,0.3022,0,0,0,0.4441,23103.0,6982.17,0,0,0,0,0,0,25382.0,24410.0,19794.0,19641.0,21774.0,27617.0,3819.0,8088.0,7370.0,6788.0,8943.0,6885.0,0
1212,2025-10,106000.0,42867.0,male,university,single,31,30_to_39,medium,0.3849,0.2953,4,1,0,0.4044,40794.67,12045.33,1,1,2,2,0,0,33311.0,44370.0,34189.0,47040.0,40551.0,45307.0,5658.0,17601.0,7638.0,15642.0,9959.0,15774.0,1
1213,2025-06,121000.0,46635.0,male,graduate,single,37,30_to_39,high,0.4428,0.2159,3,0,0,0.3854,53574.33,11568.67,0,1,2,3,0,0,53352.0,54607.0,57177.0,61249.0,53676.0,41385.0,14806.0,16684.0,6614.0,7828.0,16523.0,6957.0,0
1214,2025-11,50000.0,36114.0,female,university,single,33,30_to_39,low,0.4457,0.2239,3,1,0,0.7223,22283.17,4990.17,1,2,0,2,0,0,25269.0,20198.0,24522.0,22459.0,20257.0,20994.0,6710.0,3179.0,5949.0,4536.0,3525.0,6042.0,0
1215,2025-01,36000.0,38314.0,female,graduate,single,21,21_to_29,low,0.6629,0.3512,1,0,0,1.0643,23864.83,8381.33,0,0,1,0,0,0,25307.0,21488.0,22257.0,22315.0,25982.0,25840.0,11775.0,10255.0,7048.0,5641.0,9488.0,6081.0,0
1216,2025-02,32000.0,37874.0,male,graduate,married,51,50_to_59,low,0.3616,0.2834,0,0,0,1.1836,11572.67,3279.17,0,0,0,0,0,0,11906.0,11323.0,11225.0,11388.0,12103.0,11491.0,4293.0,4007.0,2120.0,2765.0,3972.0,2518.0,0
1217,2025-07,260000.0,106728.0,female,graduate,other,36,30_to_39,very_high,0.6198,0.3486,4,1,0,0.4105,161154.83,56171.5,1,1,1,0,1,0,189579.0,146974.0,160235.0,141836.0,186119.0,142186.0,58862.0,62364.0,66114.0,62590.0,27954.0,59145.0,1
1218,2025-09,83000.0,30777.0,male,high_school,other,31,30_to_39,medium,0.4545,0.358,0,0,0,0.3708,37727.33,13505.5,0,0,0,0,0,0,32858.0,42940.0,36608.0,42515.0,29437.0,42006.0,12897.0,10580.0,9446.0,20974.0,14097.0,13039.0,0
1219,2025-10,32000.0,18000.0,female,high_school,married,27,21_to_29,low,0.284,0.31,0,0,0,0.5625,9088.5,2817.5,0,0,0,0,0,0,9687.0,8948.0,7905.0,9357.0,9502.0,9132.0,1406.0,2535.0,2347.0,2186.0,4346.0,4085.0,0
1220,2025-06,61000.0,21202.0,male,other,single,46,40_to_49,low,0.4668,0.2943,1,0,0,0.3476,28477.83,8379.67,0,0,1,0,0,0,30461.0,27173.0,26379.0,34642.0,27775.0,24437.0,9765.0,8817.0,9692.0,4534.0,6610.0,10860.0,0
1221,2025-08,130000.0,51082.0,female,other,other,25,21_to_29,high,0.4641,0.2997,0,0,0,0.3929,60329.17,18082.67,0,0,0,0,0,0,62783.0,49981.0,61848.0,55086.0,68542.0,63735.0,23889.0,6575.0,13788.0,22400.0,25339.0,16505.0,0
1222,2025-07,56000.0,34914.0,male,high_school,single,39,30_to_39,low,0.3635,0.351,1,0,0,0.6235,20356.33,7144.67,0,0,0,1,0,0,17088.0,17904.0,24480.0,21026.0,18805.0,22835.0,7590.0,5901.0,11361.0,5473.0,8485.0,4058.0,0
1223,2025-12,86000.0,49853.0,female,graduate,single,32,30_to_39,medium,0.4941,0.2747,0,0,0,0.5797,42490.5,11671.5,0,0,0,0,0,0,46828.0,42518.0,45416.0,40111.0,40265.0,39805.0,5912.0,15987.0,17538.0,12648.0,7283.0,10661.0,0
1224,2025-08,88000.0,63446.0,male,high_school,married,33,30_to_39,medium,0.2827,0.2789,0,0,0,0.721,24875.5,6937.33,0,0,0,0,0,0,27360.0,26507.0,23330.0,21557.0,25489.0,25010.0,6035.0,7010.0,9965.0,6293.0,7504.0,4817.0,0
1225,2025-06,37000.0,28007.0,male,high_school,single,27,21_to_29,low,0.2551,0.2947,1,0,0,0.7569,9437.0,2781.5,0,0,2,0,0,0,9346.0,8514.0,10292.0,9643.0,9314.0,9513.0,1879.0,2712.0,2681.0,1588.0,3437.0,4392.0,0
1226,2025-12,81000.0,50627.0,male,high_school,married,32,30_to_39,medium,0.8361,0.3334,4,0,1,0.625,67724.83,22578.33,0,2,2,1,1,0,56695.0,67202.0,74680.0,70191.0,70925.0,66656.0,25387.0,22808.0,16565.0,26528.0,29073.0,15109.0,1
1227,2025-02,61000.0,39840.0,female,graduate,other,38,30_to_39,low,0.7207,0.3369,5,1,0,0.6531,43960.33,14812.0,1,1,0,2,4,1,42423.0,53720.0,48909.0,42343.0,35178.0,41189.0,10528.0,24239.0,8290.0,16415.0,11271.0,18129.0,1
1228,2025-12,65000.0,67172.0,female,graduate,married,40,40_to_49,low,0.7691,0.2322,2,0,0,1.0334,49992.67,11606.0,0,0,0,2,2,0,50552.0,47273.0,48827.0,52842.0,50067.0,50395.0,24281.0,8051.0,6523.0,13950.0,8747.0,8084.0,1
1229,2025-02,46000.0,29357.0,male,other,married,30,30_to_39,low,0.4861,0.3384,2,0,0,0.6382,22362.5,7567.33,0,0,2,0,1,0,21878.0,21857.0,22671.0,20340.0,27106.0,20323.0,8960.0,10404.0,2966.0,6349.0,12177.0,4548.0,0
1230,2025-04,79000.0,47653.0,male,graduate,single,37,30_to_39,medium,0.4623,0.2611,4,1,0,0.6032,36518.0,9536.67,1,0,1,0,3,2,39013.0,25755.0,40861.0,39853.0,38447.0,35179.0,16070.0,7221.0,11357.0,7707.0,7607.0,7258.0,0
1231,2025-10,97000.0,64307.0,female,university,single,47,40_to_49,medium,0.4923,0.3252,1,0,0,0.663,47755.67,15531.5,0,1,0,0,0,0,49234.0,52437.0,40671.0,37418.0,50237.0,56537.0,21580.0,11218.0,15848.0,16972.0,17877.0,9694.0,0
1232,2025-09,141000.0,62388.0,female,university,married,21,21_to_29,high,0.295,0.3349,2,0,0,0.4425,41602.0,13933.33,0,0,0,1,1,0,36649.0,55784.0,39519.0,31591.0,37268.0,48801.0,6597.0,19763.0,18570.0,11157.0,7194.0,20319.0,0
1233,2025-12,65000.0,49201.0,female,graduate,married,38,30_to_39,low,0.4478,0.3072,1,0,0,0.7569,29105.17,8941.67,0,0,0,0,0,1,24529.0,28652.0,31367.0,32731.0,27237.0,30115.0,3401.0,7905.0,15647.0,12943.0,9815.0,3939.0,0
1234,2025-09,111000.0,43263.0,male,graduate,married,28,21_to_29,medium,0.3466,0.3491,1,0,0,0.3898,38472.0,13429.0,0,2,0,0,0,0,43433.0,37262.0,37392.0,41399.0,39653.0,31693.0,14881.0,14607.0,11498.0,11795.0,12570.0,15223.0,0
1235,2025-08,59000.0,67724.0,male,other,single,27,21_to_29,low,0.4269,0.258,3,0,0,1.1479,25189.0,6498.33,0,1,0,0,1,1,28452.0,25031.0,20167.0,27180.0,24895.0,25409.0,4192.0,9822.0,4366.0,13032.0,3293.0,4285.0,1
1236,2025-05,124000.0,49719.0,male,high_school,single,41,40_to_49,high,0.3434,0.3275,0,0,0,0.401,42587.67,13946.0,0,0,0,0,0,0,43040.0,45952.0,38482.0,46156.0,38446.0,43450.0,14504.0,22661.0,11612.0,20333.0,7148.0,7418.0,0
1237,2025-01,69000.0,32937.0,male,high_school,single,33,30_to_39,low,0.3311,0.2776,1,0,0,0.4773,22845.67,6341.83,0,0,1,0,0,0,22098.0,24704.0,19969.0,26738.0,22514.0,21051.0,4636.0,5217.0,8861.0,5371.0,5734.0,8232.0,0
1238,2025-02,98000.0,34637.0,female,university,married,26,21_to_29,medium,0.2734,0.2745,0,0,0,0.3534,26788.33,7353.67,0,0,0,0,0,0,25282.0,25958.0,23777.0,25262.0,32364.0,28087.0,12143.0,3917.0,7982.0,9594.0,5935.0,4551.0,0
1239,2025-04,126000.0,81113.0,female,graduate,married,51,50_to_59,high,0.1511,0.3344,0,0,0,0.6438,19034.17,6364.83,0,0,0,0,0,0,18623.0,15404.0,22489.0,17699.0,19398.0,20592.0,5389.0,6746.0,8874.0,6569.0,3046.0,7565.0,0
1240,2025-01,82000.0,47831.0,female,university,other,47,40_to_49,medium,0.5593,0.3223,0,0,0,0.5833,45862.17,14780.5,0,0,0,0,0,0,45527.0,43748.0,51362.0,54365.0,35857.0,44314.0,16318.0,19556.0,6731.0,22636.0,9220.0,14222.0,0
1241,2025-07,49000.0,42543.0,male,university,single,21,21_to_29,low,0.2556,0.285,0,0,0,0.8682,12525.17,3569.5,0,0,0,0,0,0,13170.0,12567.0,11721.0,12258.0,14027.0,11408.0,4566.0,5256.0,1569.0,2200.0,5211.0,2615.0,0
1242,2025-10,101000.0,55350.0,female,graduate,married,23,21_to_29,medium,0.1798,0.3748,0,0,0,0.548,18164.83,6807.83,0,0,0,0,0,0,20936.0,16035.0,20169.0,17883.0,17370.0,16596.0,9857.0,2123.0,9031.0,5790.0,7239.0,6807.0,0
1243,2025-12,84000.0,44734.0,female,high_school,single,44,40_to_49,medium,0.3913,0.3298,2,0,0,0.5325,32870.67,10840.67,0,0,0,0,1,1,35069.0,26573.0,32432.0,31312.0,38763.0,33075.0,15167.0,6453.0,10761.0,9528.0,10381.0,12754.0,0
1244,2025-06,32000.0,33784.0,female,other,single,35,30_to_39,low,0.1051,0.2004,0,0,0,1.0558,3362.5,673.83,0,0,0,0,0,0,3025.0,3215.0,3365.0,2997.0,3836.0,3737.0,1273.0,411.0,619.0,523.0,754.0,463.0,0
1245,2025-11,72000.0,75547.0,female,university,single,53,50_to_59,medium,0.5003,0.3118,0,0,0,1.0493,36023.17,11231.17,0,0,0,0,0,0,38428.0,36891.0,36304.0,42387.0,23435.0,38694.0,9293.0,10172.0,8872.0,17562.0,10067.0,11421.0,0
1246,2025-12,193000.0,77334.0,male,university,married,44,40_to_49,very_high,0.3431,0.277,2,0,0,0.4007,66220.33,18344.67,0,0,1,1,0,0,72165.0,74544.0,66685.0,60934.0,51993.0,71001.0,18221.0,11794.0,23525.0,7380.0,16128.0,33020.0,1
1247,2025-11,54000.0,56974.0,female,university,married,41,40_to_49,low,0.6176,0.2888,2,1,0,1.0551,33350.5,9632.17,2,0,0,2,0,0,28237.0,36482.0,28266.0,33417.0,33249.0,40452.0,6234.0,18146.0,3850.0,4225.0,13797.0,11541.0,1
1248,2025-06,149000.0,93951.0,female,graduate,single,28,21_to_29,high,0.03,0.3295,0,0,0,0.6305,4475.33,1474.5,0,0,0,0,0,0,4270.0,4006.0,4486.0,4684.0,4714.0,4692.0,1115.0,1056.0,1178.0,1831.0,1865.0,1802.0,0
1249,2025-04,86000.0,52929.0,male,graduate,married,43,40_to_49,medium,0.4479,0.2936,2,1,0,0.6155,38517.33,11306.83,1,0,0,0,0,1,44084.0,32211.0,37611.0,32351.0,44645.0,40202.0,18460.0,8536.0,6894.0,15169.0,7534.0,11248.0,0
1250,2025-12,92000.0,60895.0,female,university,married,25,21_to_29,medium,0.2711,0.2322,0,0,0,0.6619,24941.83,5790.5,0,0,0,0,0,0,20806.0,29790.0,23508.0,24137.0,28093.0,23317.0,6328.0,11178.0,2954.0,3587.0,6367.0,4329.0,0
1251,2025-03,125000.0,69483.0,female,university,single,51,50_to_59,high,0.2486,0.3735,0,0,0,0.5559,31074.83,11607.17,0,0,0,0,0,0,28924.0,35765.0,32861.0,31305.0,30468.0,27126.0,10785.0,16648.0,8338.0,10211.0,13972.0,9689.0,0
1252,2025-05,112000.0,69910.0,female,university,single,42,40_to_49,medium,0.3808,0.2303,0,0,0,0.6242,42644.83,9821.5,0,0,0,0,0,0,44903.0,42024.0,35913.0,40657.0,36510.0,55862.0,9249.0,5245.0,5932.0,14326.0,15471.0,8706.0,0
1253,2025-01,124000.0,57030.0,male,high_school,married,30,30_to_39,high,0.4261,0.3402,1,0,0,0.4599,52830.5,17973.0,0,0,1,0,0,0,50906.0,58525.0,46457.0,51112.0,51111.0,58872.0,25199.0,22196.0,10160.0,14769.0,6415.0,29099.0,0
1254,2025-10,159000.0,68751.0,female,graduate,married,46,40_to_49,high,0.3567,0.2885,2,0,0,0.4324,56721.0,16363.33,0,0,0,1,0,2,62401.0,57103.0,55162.0,59320.0,42430.0,63910.0,30287.0,15488.0,9106.0,16427.0,12831.0,14041.0,0
1255,2025-08,217000.0,119987.0,male,graduate,married,60,60_plus,very_high,0.5645,0.2587,3,0,0,0.5529,122498.5,31689.0,0,3,0,0,2,1,132406.0,118989.0,104307.0,138808.0,116445.0,124036.0,46275.0,16988.0,29811.0,40532.0,36342.0,20186.0,0
1256,2025-02,83000.0,42044.0,male,graduate,single,36,30_to_39,medium,0.4457,0.316,0,0,0,0.5066,36996.0,11689.83,0,0,0,0,0,0,30206.0,43557.0,33054.0,37138.0,41011.0,37010.0,14193.0,6417.0,6319.0,16245.0,13784.0,13181.0,0
1257,2025-03,136000.0,49412.0,male,graduate,married,44,40_to_49,high,0.474,0.3414,1,1,0,0.3633,64458.5,22006.17,4,0,0,0,0,0,59748.0,61430.0,73465.0,53788.0,78711.0,59609.0,17754.0,26105.0,18208.0,25063.0,22332.0,22575.0,0
1258,2025-07,44000.0,41642.0,female,university,married,34,30_to_39,low,0.2867,0.3384,0,0,0,0.9464,12615.33,4269.17,0,0,0,0,0,0,14907.0,10902.0,12669.0,12205.0,12346.0,12663.0,2317.0,4879.0,5541.0,1807.0,5000.0,6071.0,0
1259,2025-07,33000.0,33257.0,male,high_school,single,39,30_to_39,low,0.5572,0.2837,2,0,0,1.0078,18386.83,5217.17,0,0,1,2,0,0,19882.0,18939.0,16921.0,17151.0,19508.0,17920.0,9714.0,6963.0,3456.0,2313.0,3343.0,5514.0,0
1260,2025-10,36000.0,18000.0,female,high_school,single,23,21_to_29,low,0.2332,0.3105,1,1,0,0.5,8394.83,2606.5,2,0,0,0,0,0,6283.0,8938.0,10510.0,8184.0,8001.0,8453.0,1238.0,3840.0,3134.0,2415.0,3731.0,1281.0,0
1261,2025-04,225000.0,81178.0,female,university,other,38,30_to_39,very_high,0.5946,0.2704,1,0,0,0.3608,133784.33,36176.83,0,0,0,1,0,0,157143.0,137035.0,106228.0,110664.0,149248.0,142388.0,31076.0,37522.0,32049.0,37334.0,52688.0,26392.0,0
1262,2025-12,57000.0,29615.0,female,university,single,38,30_to_39,low,0.7477,0.2945,3,0,0,0.5196,42619.5,12551.83,0,0,1,1,0,4,41578.0,40041.0,34238.0,42576.0,37640.0,59644.0,20639.0,5166.0,9252.0,14330.0,17244.0,8680.0,0
1263,2025-06,68000.0,56640.0,female,graduate,married,56,50_to_59,low,0.5512,0.3011,3,0,0,0.8329,37481.33,11285.0,0,3,0,1,1,0,40952.0,37650.0,34327.0,38074.0,39083.0,34802.0,6507.0,13073.0,7835.0,15239.0,17400.0,7656.0,0
1264,2025-10,69000.0,25079.0,female,university,married,21,21_to_29,low,0.676,0.3624,1,1,0,0.3635,46644.33,16904.17,2,0,0,0,0,0,41605.0,45326.0,42736.0,50399.0,50216.0,49584.0,12714.0,20152.0,20253.0,23289.0,17280.0,7737.0,0
1265,2025-03,160000.0,59140.0,female,university,single,35,30_to_39,high,0.7314,0.2497,4,1,0,0.3696,117019.33,29215.67,1,0,0,2,4,2,139407.0,98898.0,98170.0,137413.0,114720.0,113508.0,60842.0,28208.0,26727.0,34710.0,9423.0,15384.0,1
1266,2025-01,56000.0,27910.0,female,high_school,married,51,50_to_59,low,0.4797,0.2593,3,0,0,0.4984,26865.67,6967.17,0,3,0,1,0,3,28894.0,22193.0,33199.0,20067.0,28724.0,28117.0,14350.0,3345.0,7764.0,8011.0,4331.0,4002.0,0
1267,2025-01,59000.0,28278.0,female,university,single,36,30_to_39,low,0.3108,0.2695,3,0,0,0.4793,18338.0,4941.83,0,0,2,1,2,0,17963.0,17703.0,12561.0,22404.0,17463.0,21934.0,8118.0,4192.0,1339.0,6237.0,6325.0,3440.0,0
1268,2025-05,135000.0,57226.0,male,graduate,married,36,30_to_39,high,0.4472,0.3722,2,0,0,0.4239,60366.83,22469.17,0,0,0,2,2,0,42783.0,66750.0,66900.0,68181.0,66930.0,50657.0,19773.0,18138.0,25257.0,28210.0,20732.0,22705.0,0
1269,2025-12,54000.0,33950.0,male,university,married,30,30_to_39,low,0.584,0.3006,1,0,0,0.6287,31538.0,9481.0,0,0,0,0,0,2,31693.0,26884.0,32000.0,35963.0,33617.0,29071.0,9571.0,12232.0,5562.0,9783.0,10279.0,9459.0,0
1270,2025-01,75000.0,41440.0,female,graduate,married,29,21_to_29,medium,0.2963,0.2927,1,0,0,0.5525,22220.17,6504.0,0,0,0,2,0,0,19003.0,23049.0,22009.0,23385.0,24829.0,21046.0,9188.0,3531.0,6193.0,4627.0,7837.0,7648.0,0
1271,2025-05,60000.0,41721.0,male,high_school,single,21,21_to_29,low,0.0306,0.3223,0,0,0,0.6954,1836.33,591.83,0,0,0,0,0,0,1836.0,1815.0,1794.0,1890.0,1749.0,1934.0,356.0,891.0,417.0,774.0,436.0,677.0,0
1272,2025-02,67000.0,73802.0,female,graduate,married,32,30_to_39,low,0.6143,0.2096,3,0,0,1.1015,41156.83,8626.0,0,3,0,3,1,0,38275.0,44834.0,41615.0,36056.0,46678.0,39483.0,8305.0,15546.0,7227.0,4569.0,6779.0,9330.0,0
1273,2025-12,84000.0,37400.0,female,graduate,other,28,21_to_29,medium,0.5135,0.3046,1,0,0,0.4452,43135.17,13137.33,0,0,0,0,2,0,47659.0,44712.0,38275.0,42757.0,43311.0,42097.0,9533.0,18906.0,10487.0,19378.0,11657.0,8863.0,0
1274,2025-09,69000.0,34782.0,female,graduate,married,39,30_to_39,low,0.7111,0.362,1,0,0,0.5041,49067.67,17760.83,0,0,0,0,0,2,55748.0,52518.0,53671.0,30905.0,49382.0,52182.0,21417.0,23535.0,21433.0,13144.0,15879.0,11157.0,1
1275,2025-10,68000.0,39202.0,female,high_school,married,30,30_to_39,low,0.6258,0.2355,3,0,0,0.5765,42556.33,10020.5,0,2,0,0,4,1,43656.0,43265.0,37065.0,53152.0,40252.0,37948.0,5807.0,10639.0,7943.0,22016.0,5675.0,8043.0,0
1276,2025-09,139000.0,57151.0,female,university,single,33,30_to_39,high,0.381,0.2619,2,0,0,0.4112,52965.83,13874.33,0,0,1,0,0,1,48261.0,45010.0,54942.0,51189.0,66475.0,51918.0,9914.0,16912.0,19659.0,13280.0,16064.0,7417.0,0
1277,2025-08,235000.0,84231.0,female,university,married,33,30_to_39,very_high,0.6905,0.2522,3,1,0,0.3584,162271.0,40927.0,1,2,0,1,0,0,143582.0,186661.0,192961.0,154306.0,159108.0,137008.0,38546.0,29386.0,37999.0,48037.0,38894.0,52700.0,0
1278,2025-10,55000.0,29057.0,female,university,single,38,30_to_39,low,0.0294,0.2449,1,1,0,0.5283,1616.33,395.83,1,0,0,0,0,0,1563.0,1670.0,1805.0,1378.0,1399.0,1883.0,372.0,361.0,364.0,676.0,233.0,369.0,0
1279,2025-01,81000.0,46147.0,female,graduate,single,33,30_to_39,medium,0.4253,0.2575,1,0,0,0.5697,34449.0,8872.17,0,0,0,0,0,1,39208.0,33577.0,28072.0,37737.0,36554.0,31546.0,4762.0,11805.0,13962.0,6457.0,8328.0,7919.0,0
1280,2025-11,52000.0,63605.0,female,high_school,other,27,21_to_29,low,0.3032,0.3067,0,0,0,1.2232,15764.5,4835.17,0,0,0,0,0,0,15063.0,14742.0,17277.0,15034.0,18496.0,13975.0,3131.0,4198.0,5130.0,3533.0,9087.0,3932.0,0
1281,2025-09,260000.0,120794.0,female,graduate,other,39,30_to_39,very_high,0.3371,0.3306,2,0,0,0.4646,87640.83,28976.33,0,2,1,0,0,0,96918.0,96447.0,85642.0,93849.0,72972.0,80017.0,13602.0,38066.0,33927.0,42536.0,9026.0,36701.0,0
1282,2025-09,109000.0,34754.0,female,graduate,other,49,40_to_49,medium,0.539,0.2462,3,1,0,0.3188,58752.5,14463.5,1,0,3,0,0,1,51770.0,53213.0,58949.0,70782.0,55171.0,62630.0,9931.0,12369.0,8180.0,26727.0,11111.0,18463.0,0
1283,2025-05,100000.0,33412.0,male,university,married,39,30_to_39,medium,0.1583,0.326,0,0,0,0.3341,15832.5,5162.0,0,0,0,0,0,0,15699.0,13090.0,17191.0,12503.0,18405.0,18107.0,4950.0,2152.0,5636.0,2047.0,7921.0,8266.0,0
1284,2025-10,153000.0,61896.0,female,graduate,single,32,30_to_39,high,0.5306,0.3045,2,0,0,0.4045,81182.0,24717.33,0,0,2,0,1,0,72309.0,75694.0,95716.0,80243.0,76119.0,87011.0,18615.0,29859.0,27405.0,28124.0,19089.0,25212.0,0
1285,2025-05,46000.0,41377.0,male,graduate,married,37,30_to_39,low,0.5229,0.2919,1,0,0,0.8995,24055.0,7021.5,0,1,0,0,0,0,22782.0,24221.0,21080.0,21960.0,25798.0,28489.0,9876.0,4226.0,8249.0,4792.0,3520.0,11466.0,0
1286,2025-01,52000.0,28219.0,female,high_school,single,21,21_to_29,low,0.51,0.3249,2,0,0,0.5427,26521.33,8615.83,0,0,0,0,2,1,29247.0,25191.0,26043.0,24396.0,28377.0,25874.0,7714.0,5574.0,10853.0,11212.0,9784.0,6558.0,0
1287,2025-11,112000.0,50495.0,female,university,married,37,30_to_39,medium,0.5648,0.3272,2,0,0,0.4508,63260.83,20701.33,0,1,0,0,1,0,53475.0,59288.0,61312.0,71602.0,61685.0,72203.0,14533.0,21658.0,13662.0,27488.0,26344.0,20523.0,0
1288,2025-03,196000.0,101103.0,male,graduate,married,34,30_to_39,very_high,0.1352,0.2782,2,0,0,0.5158,26491.5,7368.67,0,1,0,1,0,0,24591.0,22797.0,28080.0,26197.0,26476.0,30808.0,5895.0,4121.0,10092.0,7608.0,4233.0,12263.0,0
1289,2025-02,63000.0,26291.0,female,university,single,29,21_to_29,low,0.5612,0.257,1,1,0,0.4173,35356.0,9086.67,2,0,0,0,0,0,33447.0,37746.0,37853.0,35181.0,38817.0,29092.0,5043.0,11935.0,14514.0,10200.0,7320.0,5508.0,1
1290,2025-08,157000.0,72833.0,female,high_school,single,30,30_to_39,high,0.5239,0.2954,2,0,0,0.4639,82246.33,24298.0,0,0,0,0,3,1,84044.0,85743.0,88485.0,80283.0,86528.0,68395.0,16534.0,23012.0,33773.0,29152.0,31569.0,11748.0,0
1291,2025-03,65000.0,41429.0,female,graduate,single,34,30_to_39,low,0.0889,0.3407,0,0,0,0.6374,5777.33,1968.33,0,0,0,0,0,0,5000.0,6730.0,5428.0,6246.0,5430.0,5830.0,2362.0,2404.0,1108.0,2982.0,1877.0,1077.0,0
1292,2025-11,77000.0,60985.0,male,graduate,married,48,40_to_49,medium,0.5844,0.3026,0,0,0,0.792,45001.33,13617.33,0,0,0,0,0,0,44759.0,39899.0,52338.0,40276.0,40779.0,51957.0,14017.0,18371.0,22001.0,8133.0,7241.0,11941.0,0
1293,2025-06,155000.0,88887.0,male,university,married,49,40_to_49,high,0.7019,0.2919,4,0,0,0.5735,108791.83,31759.33,0,1,1,1,0,2,110554.0,104030.0,94516.0,119139.0,117293.0,107219.0,51589.0,15752.0,32365.0,32543.0,45398.0,12909.0,1
1294,2025-01,66000.0,52240.0,male,university,single,29,21_to_29,low,0.7847,0.2681,3,0,0,0.7915,51788.17,13883.5,0,3,0,1,0,2,53262.0,51877.0,49096.0,49468.0,57717.0,49309.0,18514.0,16352.0,6663.0,13077.0,22839.0,5856.0,1
1295,2025-12,56000.0,30534.0,male,other,single,33,30_to_39,low,0.5362,0.3487,2,0,0,0.5452,30026.33,10469.83,0,0,0,2,1,0,26170.0,29211.0,31655.0,26492.0,35214.0,31416.0,6566.0,14135.0,10802.0,10881.0,5837.0,14598.0,0
1296,2025-07,64000.0,61611.0,female,university,single,33,30_to_39,low,0.5178,0.2591,2,1,0,0.9627,33137.33,8586.33,2,0,0,0,0,1,30195.0,35186.0,27427.0,32322.0,40475.0,33219.0,12578.0,6550.0,3593.0,6783.0,10487.0,11527.0,1
1297,2025-04,69000.0,49041.0,male,graduate,single,46,40_to_49,low,0.5626,0.2499,2,0,0,0.7107,38822.83,9703.17,0,1,0,0,1,0,38415.0,40496.0,39627.0,37738.0,37493.0,39168.0,5592.0,9127.0,5368.0,8628.0,15134.0,14370.0,0
1298,2025-09,138000.0,56723.0,female,university,other,39,30_to_39,high,0.3949,0.3615,1,0,0,0.411,54494.17,19700.33,0,0,0,0,1,0,54199.0,61211.0,53482.0,56120.0,57643.0,44310.0,25541.0,23867.0,8687.0,27665.0,11352.0,21090.0,0
1299,2025-07,48000.0,41814.0,male,university,married,39,30_to_39,low,0.4525,0.3224,3,1,0,0.8711,21720.0,7002.17,1,5,0,1,0,0,22032.0,24314.0,23695.0,21691.0,22687.0,15901.0,5660.0,5598.0,9259.0,6819.0,8231.0,6446.0,0
1300,2025-01,132000.0,75722.0,female,graduate,single,43,40_to_49,high,0.7461,0.3786,0,0,0,0.5737,98481.17,37281.0,0,0,0,0,0,0,89799.0,77341.0,95815.0,98767.0,118252.0,110913.0,37790.0,35446.0,27238.0,43945.0,49964.0,29303.0,0
1301,2025-10,20000.0,25372.0,female,university,married,32,30_to_39,very_low,0.1238,0.353,0,0,0,1.2686,2476.67,874.17,0,0,0,0,0,0,2612.0,2404.0,2654.0,2754.0,2599.0,1837.0,1111.0,1095.0,987.0,1303.0,402.0,347.0,0
1302,2025-05,67000.0,34457.0,male,graduate,single,52,50_to_59,low,0.6662,0.3421,1,0,0,0.5143,44638.17,15269.0,0,0,1,0,0,0,55301.0,29617.0,50099.0,47260.0,46849.0,38703.0,13083.0,14674.0,22916.0,7975.0,19095.0,13871.0,0
1303,2025-09,39000.0,21480.0,female,high_school,single,38,30_to_39,low,0.2581,0.3392,1,0,0,0.5508,10064.33,3413.67,0,1,0,0,0,0,11240.0,8057.0,10291.0,10581.0,10430.0,9787.0,1686.0,1943.0,4894.0,4898.0,3973.0,3088.0,0
1304,2025-11,108000.0,37908.0,male,high_school,married,29,21_to_29,medium,0.4649,0.4219,1,0,0,0.351,50208.83,21182.0,0,0,0,0,0,1,45296.0,49037.0,44654.0,57132.0,51043.0,54091.0,19001.0,23613.0,18950.0,24513.0,22045.0,18970.0,0
1305,2025-08,44000.0,23970.0,female,university,single,36,30_to_39,low,0.5225,0.2207,1,0,0,0.5448,22988.5,5073.83,0,0,1,0,0,0,23755.0,23311.0,22338.0,24253.0,24349.0,19925.0,9492.0,3203.0,4799.0,3085.0,7248.0,2616.0,0
1306,2025-09,57000.0,25874.0,male,other,single,50,50_to_59,low,0.6611,0.3367,1,0,0,0.4539,37685.33,12687.33,0,0,0,0,3,0,41567.0,34586.0,38284.0,37138.0,34170.0,40367.0,9183.0,10020.0,15834.0,12886.0,9720.0,18481.0,0
